sqft,bedrooms,bathrooms,year_built,house_age,loc_Downtown,loc_Mountain,loc_Rural,loc_Suburb,loc_Urban,loc_Waterfront,condition_encoded,total_rooms,bath_bed_ratio,is_luxury,is_new,sqft_per_bedroom,price,log_price
0.40007033587292073,0.16862982819580272,0.3759047057780559,1991,-0.46181680439018113,True,False,False,False,False,False,2,0.2765264006267621,0.563772079108322,0,0,0.542891420854531,675000.0,13.42246945133505
-1.1011607116966464,-1.011778969174817,-1.4457873299156008,1952,1.5500340615436405,False,False,True,False,False,False,0,-1.2516458133632382,-1.9485279020640396,0,0,-0.402799882987282,272000.0,12.513561021741964
1.5917692086858761,1.3490386255664224,1.5903660629071603,2008,-1.33877743825877,False,False,False,False,False,True,3,1.4990641718187625,0.8778095767548669,1,0,0.39898187461773377,1220000.0,14.014362236381235
-0.11065775247548872,0.16862982819580272,0.3759047057780559,1997,-0.7713323222261537,False,False,False,False,True,False,2,0.2765264006267621,0.563772079108322,0,0,-0.8139700150924187,545000.0,13.208542908506082
-0.8380583631535264,-1.011778969174817,-0.23132597278649636,1966,0.8278311865930379,False,False,False,True,False,False,1,-0.6403769277672382,1.8199220696945024,0,0,0.6456839538808156,392000.0,12.879019669789754
-0.06422792626199696,0.16862982819580272,-0.23132597278649636,1983,-0.049129447275551026,True,False,False,False,False,False,2,-0.029108042171238,-0.6923779114778591,0,0,-0.6906189754608778,575000.0,13.26212705890841
-0.7606753194643735,-1.011778969174817,-0.8385566513510486,1961,1.0857607847896817,False,False,True,False,False,False,1,-0.9460113705652382,-0.06430291618476855,0,0,0.9540615529596678,320000.0,12.676079399771027
1.3286668601427563,1.3490386255664224,0.9831353843426082,2002,-1.0292619204227975,False,False,False,False,False,True,2,1.1934297290207623,-0.06430291618476855,0,0,-0.125260043816315,1120000.0,13.928840136128022
-0.327330274805117,0.16862982819580272,-0.23132597278649636,1984,-0.10071536691487978,False,False,False,False,True,False,2,-0.029108042171238,-0.6923779114778591,0,0,-1.389608200039609,510000.0,13.1421679654829
-0.5749560146104065,0.16862982819580272,-0.23132597278649636,1974,0.41514382947840783,False,False,False,True,False,False,2,-0.029108042171238,-0.6923779114778591,0,0,-2.0474804114078275,438000.0,12.989976472461
0.6631726844160408,0.16862982819580272,0.3759047057780559,1994,-0.6165745633081674,True,False,False,False,False,False,3,0.2765264006267621,0.563772079108322,1,0,1.2418806454332636,730000.0,13.500801182986649
-1.163067146647969,-1.011778969174817,-1.4457873299156008,1951,1.6016199811829694,False,False,True,False,False,False,0,-1.2516458133632382,-1.9485279020640396,0,0,-0.6495019622503637,264000.0,12.483708170000067
2.2108335581991,2.529447422937042,2.197596741471713,2019,-1.9062225542913864,False,False,False,False,False,True,3,2.4159675002127625,0.312542080991086,1,1,-0.6001615463977474,1261750.0,14.048010996752225
-0.1725641874268111,0.16862982819580272,-0.23132597278649636,1991,-0.46181680439018113,False,False,False,False,True,False,2,-0.029108042171238,-0.6923779114778591,0,0,-0.9784380679344723,530000.0,13.180634172318978
-0.8535349718913571,-1.011778969174817,-0.8385566513510486,1963,0.9825889455110243,False,False,False,True,False,False,1,-0.9460113705652382,-0.06430291618476855,0,0,0.5840084340650451,372000.0,12.826651821423713
0.04410833490281718,0.16862982819580272,-0.23132597278649636,1985,-0.15230128655420855,True,False,False,False,False,False,2,-0.029108042171238,-0.6923779114778591,0,0,-0.402799882987282,592000.0,13.291263603053904
-0.7142454932508817,-1.011778969174817,-0.8385566513510486,1965,0.8794171062323667,False,False,True,False,False,False,1,-0.9460113705652382,-0.06430291618476855,0,0,1.1390881124069792,328000.0,12.700771936142122
1.5143861649967232,1.3490386255664224,1.5903660629071603,2006,-1.2356055989801125,False,False,False,False,False,True,3,1.4990641718187625,0.8778095767548669,1,0,0.24479307507830766,1190000.0,13.989464705423494
